id,created_at,retweets,likes,replies,quotes,user_followers,user_following,user_listed,user_tweets,has_media,url,lang,text
1374455745345777672,2021-03-23T20:19:20.000Z,5,0,0,0,669,533,4,80151,False,,es,"RT @AbogadoAntonioV: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren d…"
1374455745106776068,2021-03-23T20:19:20.000Z,227,0,0,0,611,1335,7,67958,False,,es,RT @manriquehector: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/8rQPxrJCaQ
1374455725007593476,2021-03-23T20:19:15.000Z,0,0,0,0,0,67,0,290,False,,es,SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/3RhHQwbffW
1374455721719259144,2021-03-23T20:19:14.000Z,425,0,0,0,1329,498,9,100016,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374455690597601281,2021-03-23T20:19:07.000Z,18,0,0,0,983,720,5,8149,False,,en,"RT @GARU_Sw: Hey, if anyone can help we would greatly appreciate it.

My uncle is in critical condition in the clinic due to COVID-19, he's…"
1374455684436090880,2021-03-23T20:19:05.000Z,5,0,0,0,2422,998,23,247321,False,,es,"RT @AbogadoAntonioV: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren d…"
1374455676458573830,2021-03-23T20:19:04.000Z,486,0,0,0,88,202,0,3578,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374455667507929091,2021-03-23T20:19:01.000Z,97,0,0,0,1519,3066,62,46731,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455652643315712,2021-03-23T20:18:58.000Z,425,0,0,0,219,770,3,37993,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374455646469320707,2021-03-23T20:18:56.000Z,385,0,0,0,2619,2612,2,13889,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374455624050774024,2021-03-23T20:18:51.000Z,3,0,0,0,165,2666,0,1188,False,,es,"RT @DulceMRamosR: La cantante venezolana Soledad Bravo necesita nuestra ayuda para superar el Covid.

https://t.co/UVCYNLq6Ro"
1374455606094876681,2021-03-23T20:18:47.000Z,129,0,0,0,293,366,3,15626,False,,en,RT @lindsaydemeola: one of my guildies unexpectedly passed away this weekend after battling covid. she was 26. we’re all heartbroken and he…
1374455598838808586,2021-03-23T20:18:45.000Z,0,0,0,0,22,523,0,193,False,,und,@jdavidcabello https://t.co/RgTpElxRp3
1374455530454839299,2021-03-23T20:18:29.000Z,0,0,0,0,22,523,0,193,False,,und,@dcabellor https://t.co/RgTpElxRp3
1374455527422390280,2021-03-23T20:18:28.000Z,68,0,0,0,602,1310,0,9397,False,,es,RT @unaiamenabar: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/MYBMMLSLsl
1374455523613892614,2021-03-23T20:18:27.000Z,2,0,0,0,137464,558,1304,394125,False,,en,"RT @mlairwlwt: On @WLWT at 6, I speak to a 33 year-old Fairfield man who has spent three months in the hospital due to COVID-19. He's faced…"
1374455514738794496,2021-03-23T20:18:25.000Z,97,0,0,0,302,744,0,7780,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455479045292037,2021-03-23T20:18:17.000Z,141,0,0,0,89,594,0,2117,False,,es,RT @CaraotaDigital: Soledad Bravo en estado crítico tras contagiarse de covid-19. Ayúdanos a salvar su vida #23Mar  (+enlace a gofundme)👇🏻…
1374455473739460615,2021-03-23T20:18:15.000Z,27,0,0,0,1401,5006,9,45522,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374455464956629000,2021-03-23T20:18:13.000Z,425,0,0,0,107,189,1,8164,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374455434698919937,2021-03-23T20:18:06.000Z,425,0,0,0,1503,2600,20,70273,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374455425916043276,2021-03-23T20:18:04.000Z,541,0,0,0,2804,1880,37,98815,False,,es,RT @alcaldeledezma: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/a9OkEEmS0U
1374455425047826432,2021-03-23T20:18:04.000Z,425,0,0,0,15,140,0,167,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374455408056705035,2021-03-23T20:18:00.000Z,109,0,0,0,185,394,0,14175,False,,es,RT @EmmaRincon: .@soledadbravo531 necesita apoyo para vencer el COVID: https://t.co/8TkhqtIHE7
1374455404835471363,2021-03-23T20:17:59.000Z,1015,0,0,0,297,628,9,35928,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374455400636944394,2021-03-23T20:17:58.000Z,385,0,0,0,618,893,13,51744,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374455378218393602,2021-03-23T20:17:52.000Z,30,0,0,0,1907,2325,14,188458,False,,es,RT @JoseAGuerra: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/dHxLtg3BWg
1374455378176405508,2021-03-23T20:17:52.000Z,1015,0,0,0,1321,4999,0,20649,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374455354185052171,2021-03-23T20:17:47.000Z,97,0,0,0,203,719,1,45206,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455346199076866,2021-03-23T20:17:45.000Z,3,3,1,0,179,370,0,803,False,,en,"my friend's cousin is raising money for life-changing medical treatment, and all their planned fundraisers were ruined by COVID so if anyone could make a donation or even give this a wee retweet i'll give you a wee kiss when things are safe!

https://t.co/re09cAsjml"
1374455327765110785,2021-03-23T20:17:40.000Z,27,0,0,0,66985,269,151,13766,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374455286904233986,2021-03-23T20:17:31.000Z,97,0,0,0,4158,4999,118,849976,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455271624351753,2021-03-23T20:17:27.000Z,425,0,0,0,10671,10610,233,28810,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374455266637344774,2021-03-23T20:17:26.000Z,17,0,0,0,536,4465,3,19127,False,,en,"RT @iamn0tthe1: Mother Nonkululeko Tyehemba, long time homebirth midwife &amp; mentor to midwives of the African Diaspora across the United Sta…"
1374455252452143107,2021-03-23T20:17:22.000Z,97,0,0,0,78,536,0,1474,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455229832306697,2021-03-23T20:17:17.000Z,97,0,0,0,160,309,1,469,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455202258972676,2021-03-23T20:17:11.000Z,97,0,0,0,369,579,0,27120,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455192872046592,2021-03-23T20:17:08.000Z,1015,0,0,0,77,129,0,21268,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374455176342294539,2021-03-23T20:17:04.000Z,7,0,0,0,5930,6512,91,228954,False,,es,RT @CanelonDelvalle: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/wrQFkd2Ak4
1374455168197005324,2021-03-23T20:17:02.000Z,425,0,0,0,1664,1887,15,42002,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374455156071227395,2021-03-23T20:17:00.000Z,385,0,0,0,86,316,0,10965,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374455137368899585,2021-03-23T20:16:55.000Z,97,0,0,0,86,316,0,10965,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455125691920395,2021-03-23T20:16:52.000Z,97,0,0,0,10537,2394,152,805712,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455111867494404,2021-03-23T20:16:49.000Z,0,1,0,0,5045,3153,39,176871,False,,es,SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/uJFrjhFzoi
1374455110953103373,2021-03-23T20:16:49.000Z,27,0,0,0,255,2274,2,23558,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374455076396232705,2021-03-23T20:16:41.000Z,113,0,0,0,174,395,3,11321,False,,es,RT @carlosblancog: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/aGq3wFF2Kj
1374455018670100486,2021-03-23T20:16:27.000Z,239,0,0,0,229,165,2,3732,False,,en,RT @clownmayoi: Hi guys I’m sorry to get serious all of a sudden but my grandfather in Venezuela got hit really badly with COVID and has be…
1374455013573988355,2021-03-23T20:16:26.000Z,113,0,0,0,410,568,0,45549,False,,es,RT @carlosblancog: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/aGq3wFF2Kj
1374455010956734468,2021-03-23T20:16:25.000Z,97,0,0,0,260,523,0,6860,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374455009438437393,2021-03-23T20:16:25.000Z,8,0,0,0,105,113,0,804,True,https://pbs.twimg.com/media/ExK96I_VEAMjxdu.jpg,es,RT @valentinaamg_: Por favor difundir https://t.co/djdUKiZXLe https://t.co/Unf2SRodNX
1374454993906888706,2021-03-23T20:16:21.000Z,541,0,0,0,117,640,0,8994,False,,es,RT @alcaldeledezma: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/a9OkEEmS0U
1374454960461549579,2021-03-23T20:16:13.000Z,97,0,0,0,696,1725,3,14605,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454956963418124,2021-03-23T20:16:12.000Z,486,0,0,0,3261,3458,15,47033,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374454950743306247,2021-03-23T20:16:11.000Z,97,0,0,0,459,1125,0,29484,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454944837758978,2021-03-23T20:16:09.000Z,385,0,0,0,2304,2401,24,247876,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374454939989118988,2021-03-23T20:16:08.000Z,97,0,0,0,444,1016,1,32297,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454930115686406,2021-03-23T20:16:06.000Z,27,0,0,0,5081,1083,40,26362,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374454929830473737,2021-03-23T20:16:06.000Z,1015,0,0,0,435,789,17,128073,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454921920086027,2021-03-23T20:16:04.000Z,5,0,0,0,295,818,2,30840,False,,es,"RT @AbogadoAntonioV: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren d…"
1374454921014091776,2021-03-23T20:16:03.000Z,1015,0,0,0,270,695,0,4808,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454915192418310,2021-03-23T20:16:02.000Z,28,0,0,0,1,335,0,207,False,,en,"RT @Eloron2: My mother, a midwife, died of Covid, leaving us with a broken heart and an uncertain future.
Please help my sister and I not t…"
1374454913707569161,2021-03-23T20:16:02.000Z,28,0,0,0,2,369,0,135,False,,en,"RT @Eloron2: My mother, a midwife, died of Covid, leaving us with a broken heart and an uncertain future.
Please help my sister and I not t…"
1374454876172816402,2021-03-23T20:15:53.000Z,97,0,0,0,576,370,0,4164,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454875090677761,2021-03-23T20:15:53.000Z,2,1,0,0,5311,2884,83,9500,True,https://pbs.twimg.com/media/ExMLFVsUUAUlsYm.jpg,en,"On @WLWT at 6, I speak to a 33 year-old Fairfield man who has spent three months in the hospital due to COVID-19. He's faced incredible challenges, but is keeping a positive outlook. If you'd like to help:

https://t.co/7UvLTA6fcr https://t.co/VrZRnmAXXz"
1374454859450130440,2021-03-23T20:15:49.000Z,27,0,0,0,1782,1488,5,15381,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374454852428783624,2021-03-23T20:15:47.000Z,486,0,0,0,18,255,0,1680,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374454845902528525,2021-03-23T20:15:46.000Z,486,0,0,0,3890,4994,10,5649,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374454840483401730,2021-03-23T20:15:44.000Z,1015,0,0,0,1807,209,74,257004,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454836645691397,2021-03-23T20:15:43.000Z,0,0,0,0,22,523,0,193,False,,es,https://t.co/RgTpElxRp3 Ayuden al Prof. José Rafael Reyes
1374454830656196608,2021-03-23T20:15:42.000Z,425,0,0,0,372,978,4,23064,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374454823819440137,2021-03-23T20:15:40.000Z,13,0,0,0,167,1587,0,2699,False,,es,RT @ReporteYa: #23Mar #ServicioPúblico El señor Pedro Acosta Gil presenta covid-19 moderado a severo. Se agradece a las personas o instituc…
1374454815426678786,2021-03-23T20:15:38.000Z,97,0,0,0,80,309,0,2613,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454764071657476,2021-03-23T20:15:26.000Z,541,0,0,0,153,527,1,30776,False,,es,RT @alcaldeledezma: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/a9OkEEmS0U
1374454763769589765,2021-03-23T20:15:26.000Z,28,0,0,0,2,346,0,112,False,,en,"RT @Eloron2: My mother, a midwife, died of Covid, leaving us with a broken heart and an uncertain future.
Please help my sister and I not t…"
1374454753904631821,2021-03-23T20:15:24.000Z,97,0,0,0,520,1019,0,25533,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454701756878854,2021-03-23T20:15:11.000Z,97,0,0,0,117,640,0,8994,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454695545085954,2021-03-23T20:15:10.000Z,1015,0,0,0,210,259,17,18351,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454685881438208,2021-03-23T20:15:07.000Z,21,0,0,0,750,3060,4,8628,False,,es,RT @orlandourdaneta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/qMMoEfIf2g
1374454657037176841,2021-03-23T20:15:01.000Z,97,0,0,0,338,1154,5,17657,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454645385433093,2021-03-23T20:14:58.000Z,21,0,0,0,11,150,0,60,False,,es,RT @orlandourdaneta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/qMMoEfIf2g
1374454619577847810,2021-03-23T20:14:52.000Z,13,0,0,0,214,184,0,30431,False,,es,RT @ReporteYa: #23Mar #ServicioPúblico El señor Pedro Acosta Gil presenta covid-19 moderado a severo. Se agradece a las personas o instituc…
1374454613219237888,2021-03-23T20:14:50.000Z,1015,0,0,0,1907,2325,14,188458,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454589282344964,2021-03-23T20:14:44.000Z,385,0,0,0,37,183,0,3998,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374454574296170498,2021-03-23T20:14:41.000Z,21,0,0,0,133,420,0,2553,False,,es,RT @orlandourdaneta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/qMMoEfIf2g
1374454557485326338,2021-03-23T20:14:37.000Z,5,2,0,0,9841,6985,14,15656,True,https://pbs.twimg.com/media/ExMLHTJUUAAI_7d.jpg,es,"#ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo nuestro apoyo para vencerlo. 

¡Vamos a ayudarla! 

Para realizar tu aporte, ingresa al siguiente link: 
https://t.co/V7TUV5tZJJ… https://t.co/VTFLa7zSlm"
1374454531635912710,2021-03-23T20:14:31.000Z,21,0,0,0,245,353,2,29415,False,,es,RT @orlandourdaneta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/qMMoEfIf2g
1374454518759387146,2021-03-23T20:14:28.000Z,141,0,0,0,1838,1464,40,49880,False,,es,RT @CaraotaDigital: Soledad Bravo en estado crítico tras contagiarse de covid-19. Ayúdanos a salvar su vida #23Mar  (+enlace a gofundme)👇🏻…
1374454483434958848,2021-03-23T20:14:19.000Z,1015,0,0,0,589,2086,13,24811,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454471133077515,2021-03-23T20:14:16.000Z,385,0,0,0,65,121,0,5839,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374454468167618573,2021-03-23T20:14:15.000Z,27,0,0,0,206,238,0,4399,False,,es,"RT @VenteDDHH: #ServicioPúblico | Soledad Bravo (@soledadbravo531) y su familia están enfrentando al Covid-19, por lo que requieren de todo…"
1374454445145133061,2021-03-23T20:14:10.000Z,1015,0,0,0,88,202,0,3578,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454443354157058,2021-03-23T20:14:10.000Z,1015,0,0,0,2173,2658,21,163325,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454428061732867,2021-03-23T20:14:06.000Z,1015,0,0,0,794,1725,0,6107,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454409032179717,2021-03-23T20:14:01.000Z,97,0,0,0,271,380,3,38346,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454399523639314,2021-03-23T20:13:59.000Z,42,0,0,0,1838,1464,40,49880,False,,es,"RT @RCR750: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID 

https://t.co/FzJ4McG4aV"
1374454379932086274,2021-03-23T20:13:54.000Z,97,0,0,0,1083,1827,5,28051,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454377461673991,2021-03-23T20:13:54.000Z,385,0,0,0,263,796,0,32196,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374454371090501645,2021-03-23T20:13:52.000Z,486,0,0,0,1838,1464,40,49880,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374454364748742660,2021-03-23T20:13:51.000Z,1015,0,0,0,444,547,1,56068,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454356284633091,2021-03-23T20:13:49.000Z,385,0,0,0,410,568,0,45549,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374454321224372225,2021-03-23T20:13:40.000Z,385,0,0,0,221,202,0,25645,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374454297304334340,2021-03-23T20:13:35.000Z,97,0,0,0,1813,3645,21,70297,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454275644911616,2021-03-23T20:13:30.000Z,129,0,0,0,568,625,5,60438,False,,en,RT @lindsaydemeola: one of my guildies unexpectedly passed away this weekend after battling covid. she was 26. we’re all heartbroken and he…
1374454268594249728,2021-03-23T20:13:28.000Z,541,0,0,0,74,571,0,1951,False,,es,RT @alcaldeledezma: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/a9OkEEmS0U
1374454266367152129,2021-03-23T20:13:27.000Z,15,0,0,0,28,313,0,906,False,,es,"RT @byrongMSC: Buenas tardes amigos, paso por acá para difundir el caso de una vecina amiga de la familia que se encuentra en estado delica…"
1374454260029530122,2021-03-23T20:13:26.000Z,13,0,0,0,2138,2231,14,181212,False,,es,RT @ReporteYa: #23Mar #ServicioPúblico El señor Pedro Acosta Gil presenta covid-19 moderado a severo. Se agradece a las personas o instituc…
1374454249959038981,2021-03-23T20:13:23.000Z,97,0,0,0,3409,4988,467,569949,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454238869266435,2021-03-23T20:13:21.000Z,425,0,0,0,1838,1464,40,49880,False,,es,"RT @gabyarocha: Acabo de ver que nuestra querida Soledad Bravo, su hija Ana Sol y su esposo Antonio requieren ayuda para superar el Covid_1…"
1374454225527173120,2021-03-23T20:13:18.000Z,1015,0,0,0,347,921,3,31753,False,,es,RT @OrlvndoA: Soledad Bravo necesita apoyo para vencer el COVID: https://t.co/ABrieeMBOh
1374454198838824963,2021-03-23T20:13:11.000Z,541,0,0,0,1179,5000,6,171591,False,,es,RT @alcaldeledezma: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/a9OkEEmS0U
1374454192253796358,2021-03-23T20:13:10.000Z,385,0,0,0,18,255,0,1680,False,,es,RT @EAristeguieta: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/CnPpIcIIoP
1374454169738735617,2021-03-23T20:13:04.000Z,13,5,0,0,940315,89059,2660,730856,True,https://pbs.twimg.com/media/EdkOa4NXoAUcsBl.jpg,es,#23Mar #ServicioPúblico El señor Pedro Acosta Gil presenta covid-19 moderado a severo. Se agradece a las personas o instituciones que puedan colaborar ingresar aquí  https://t.co/pEoNUrDGjv  https://t.co/jzGonYDwfJ https://t.co/pEoNUrDGjv
1374454167490588673,2021-03-23T20:13:04.000Z,53,0,0,0,1676,553,90,940068,False,,es,"RT @El_Cooperante: 🔴 ¡Ayudemos! 🔴 La psiquiatra Lourdes Torrealba, la concejal Liris Loreto y Soledad Bravo piden colaboración para superar…"
1374454161006239750,2021-03-23T20:13:02.000Z,97,0,0,0,229,465,0,7063,False,,es,"RT @soniachocron: AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6…"
1374454121051295749,2021-03-23T20:12:53.000Z,19,0,0,0,147,136,0,1348,False,,es,RT @valeriaajmsd: Ayúdenme a difundir a mi abuelita 🙏🏼♥️https://t.co/BM7KKygnwI
1374454082870464512,2021-03-23T20:12:44.000Z,97,41,0,1,71256,1599,223,288229,False,,es,"AMIGOS, POR FAVOR, AYUDA!!!

Me acabo de enterar!!

SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/5muuC6QP9C"
1374454059105615884,2021-03-23T20:12:38.000Z,486,0,0,0,69,299,1,6775,False,,es,"RT @AliasMalula: La gran Soledad Bravo cayó víctima del Covid-19, su condición es delicada. La familia solicita apoyo a través de https://t…"
1374454057675358213,2021-03-23T20:12:38.000Z,541,0,0,0,26099,2650,131,215735,False,,es,RT @alcaldeledezma: SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/a9OkEEmS0U
