id,created_at,retweets,likes,replies,quotes,user_followers,user_following,user_listed,user_tweets,has_media,url,lang,text,Weekday,DayOfWeek,Hour
1374902438461771776,2021-03-25 01:54:20+00:00,0,1,1,0,757,803,4,9452,True,https://pbs.twimg.com/media/ExSiRbgVoAMvQVC.jpg,en,"Showing state-level positivity. Both counties should be higher than the state.

Total ICU Util. 70.30%⬆️ &lt; 72%
COVID ICU is at 9.51%⬆️ &lt; 15%
7day avg positivity 7.24%⬇️ &lt; 13%

Let's stay below the thresholds! https://t.co/fRouxUZJkK",Thursday,3,1
1374902415955161091,2021-03-25 01:54:15+00:00,137,0,0,0,188,601,1,7073,True,https://pbs.twimg.com/media/ExQjeHGWgAAJQKy.jpg,en,RT @Lord_Sugar: Today is my birthday (74) this us how I spent it.  2nd covid jab https://t.co/pb86IpCktD,Thursday,3,1
1374902405805006852,2021-03-25 01:54:12+00:00,71,0,0,0,122,258,0,16388,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374902397605122051,2021-03-25 01:54:10+00:00,62,0,0,0,1,5,0,179,True,https://pbs.twimg.com/media/ExRudsxWEAAm-bp.jpg,en,RT @ZaidZamanHamid: Pakistanis dealing with covid...🤣 https://t.co/xTicbVlrN8,Thursday,3,1
1374902379171184647,2021-03-25 01:54:06+00:00,71,0,0,0,1815,156,5,128052,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374902359994687489,2021-03-25 01:54:01+00:00,54,0,0,0,142,100,0,21758,True,https://pbs.twimg.com/media/ExR79sEUYAQfNae.jpg,en,"RT @paul_lander: #VaccineFreebiesForMAGAs

Texas flag Covid mask and Speedo combo. https://t.co/io3H2LNHhy",Thursday,3,1
1374902357469888512,2021-03-25 01:54:01+00:00,0,0,0,0,1392,348,37,2282,True,https://pbs.twimg.com/media/ExSiaGOXIAILSIg.jpg,en,Fairbanks alumna Andrea Radford supports COVID-19 response as a Traveling Epidemiologist. Learn more about her story on the FSPH blog! https://t.co/UilL81xQJM https://t.co/j0grVNuMk8,Thursday,3,1
1374902295809433603,2021-03-25 01:53:46+00:00,0,0,0,0,316,274,0,4894,True,https://pbs.twimg.com/media/ExSiWilXMAIysxW.jpg,en,"Women Chiffon Proof Chain Adjustable - https://t.co/eu5k4f5AMt

#coronavirus #covid #covid19 #face #mask #safety #stayhome #staysafe #stayhome https://t.co/rAbGLFzIZj",Thursday,3,1
1374902278767841281,2021-03-25 01:53:42+00:00,0,0,0,0,534,3143,2,3621,True,https://pbs.twimg.com/media/ExSht7YUYAItxbT.jpg,en,"Starting 1st of July, Phuket looks set to win approval by the government to begin receiving foreign tourists who have been vaccinated against Covid-19 without requiring them to undergo the usual Covid-19 quarantine. The plan will be submitted to the CESA for approval tomorrow. https://t.co/hs3yIdrBIS",Thursday,3,1
1374902273793490948,2021-03-25 01:53:41+00:00,71,0,0,0,64,965,2,2909,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374902251198746628,2021-03-25 01:53:35+00:00,28,0,0,0,425,410,86,143915,True,https://pbs.twimg.com/media/ExR6DI0WEAMiJKq.jpg,en,RT @AJEnglish: Brazil's COVID-9 surge creates severe oxygen crisis https://t.co/Qli9Kk7Tk3 https://t.co/IYsYOMYutn,Thursday,3,1
1374902250984726528,2021-03-25 01:53:35+00:00,0,0,1,0,357,393,1,631,True,https://pbs.twimg.com/media/ExSiTqhVgAMzfsZ.jpg,en,@ClaireBearMaine @ImSpeaking13 Thanks its part of a painting I did in my covid paint by number series. https://t.co/WHr3DDWHV8,Thursday,3,1
1374902249563041794,2021-03-25 01:53:35+00:00,0,0,0,0,126,957,0,19322,True,https://pbs.twimg.com/media/ExSiSBaWUAM_fY6.jpg,en,@CurtisKasey @LouisianaBogMon @stinchfield1776 If you did your research on the deaths through cases and the people online you would know what's going on  that person is on News max and does hos homework more than I can say about you https://t.co/tl1vW8fCi6 https://t.co/Cozy9L1CAM https://t.co/ht1wKpBCoK https://t.co/8JCGCI57Ji,Thursday,3,1
1374902189378822146,2021-03-25 01:53:21+00:00,71,0,0,0,47,124,0,66377,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374902188850307079,2021-03-25 01:53:20+00:00,0,0,0,0,60,166,0,1240,True,https://pbs.twimg.com/media/ExSiPV5U4AIqZal.jpg,en,This is a nightmare getting the COVID vaccine! My parents raved how organized they were last week! Then our governor opened it up to more people &amp; I arrived 30 mins early &amp; just sitting here. Unorganized &amp; no one directing traffic. Now late! ☹️ #CovidVaccine https://t.co/Xe0ye0xVvQ,Thursday,3,1
1374902175923585028,2021-03-25 01:53:17+00:00,0,0,0,0,2204,138,57,2516,True,https://pbs.twimg.com/media/ExSiPlPWUAIyReC.jpg,en,"Air Commandos,  

Please see the updated times for the COVID-19 vaccine line on Friday, March 26th https://t.co/FPUzzxfzOJ",Thursday,3,1
1374902168168316928,2021-03-25 01:53:15+00:00,1034,0,0,0,147,827,1,10548,True,https://pbs.twimg.com/media/ExLOB9XVgAUlxN4.jpg,en,RT @JadeJayden4Real: I Miss Going On Vacations 😍 I’m Due For One.... So Over Covid 😤 https://t.co/E58xEKMFcd,Thursday,3,1
1374902160421359623,2021-03-25 01:53:14+00:00,0,0,0,0,253,640,0,2969,True,https://pbs.twimg.com/media/ExSiOl7VgAcg-ZV.jpg,en,"@shoffmanAB @jkenney @CMOH_Alberta Aug 20/20:

“If children are infected with COVID-19, they are more likely to be mildly sick...”
“Childhood infections, particularly in younger children, do not seem to drive community transmission…”
""Young children seem less likely than adults to infect others…” https://t.co/LaCSwjIFl5",Thursday,3,1
1374902159314194434,2021-03-25 01:53:13+00:00,66,0,0,0,486,528,2,16493,True,https://pbs.twimg.com/media/ExSZPcCWQAEI935.jpg,en,RT @nypost: Researchers create nose-only COVID-19 masks to wear while eating https://t.co/z1Sr7qXn9E https://t.co/G0hhSHXrsq,Thursday,3,1
1374902136614629376,2021-03-25 01:53:08+00:00,0,0,0,0,53,327,0,1914,True,https://pbs.twimg.com/media/ExShpgjXEAEnxH-.jpg,en,"To y’all who think COVID is not real it is real and you just can’t accept  facts

NOW PLEASE STOP VANDALIZING PROPERTY TO SPREAD MISINFORMATION! 

#covidisalie #COVIDIOTS #COVID19 #COVID19Ontario https://t.co/JrkbQKQBNc",Thursday,3,1
1374902124983812096,2021-03-25 01:53:05+00:00,71,0,0,0,13788,8415,81,137941,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374902124878827524,2021-03-25 01:53:05+00:00,0,0,1,0,323,277,0,3143,True,https://pbs.twimg.com/media/ExSiFn5VgAUAISW.jpg,en,"#Breaking - Updated study results say the vaccine is 76% effective against symptomatic COVID-19 and 100% effective against severe disease. Independent monitors had been concerned about a previous report.

Read more: https://t.co/RN3ojwzULC

#AstraZeneca #vaccine https://t.co/1DdUaYVAV7",Thursday,3,1
1374902114783260677,2021-03-25 01:53:03+00:00,1,0,0,0,177510,15096,1912,184215,True,https://pbs.twimg.com/media/ExSiMAJWUAASLnR.jpg,en,"The former U.S. science adviser for COVID-19 vaccines has been fired as board chair of a medical research company over sexual harassment allegations. 
https://t.co/6oujhjy7Dt https://t.co/u1UWqZIc1e",Thursday,3,1
1374902111608041472,2021-03-25 01:53:02+00:00,0,0,0,0,2,1,0,291,True,https://pbs.twimg.com/media/ExSiLy3VoAMPDGC.jpg,en,"Free medical insurance against Covid with Globe At Home, GCash and Singlife - https://t.co/lSLjJpKej9

#WheresRR #latest #news #newest #update https://t.co/DeqdTunGah",Thursday,3,1
1374902110702034945,2021-03-25 01:53:02+00:00,1,2,0,0,2753,4957,73,8020,True,https://pbs.twimg.com/media/ExSiII3U4AAA3yT.jpg,en,"Ivermectin for COVID-19 in Peru: 14-fold reduction in nationwide excess deaths, p=.002 for effect by state, then 13-fold increase after ivermectin use restricted
Juan J. Chamie-Quintero
https://t.co/dV7p18nJKJ https://t.co/T778KdYpnK",Thursday,3,1
1374902109871607808,2021-03-25 01:53:02+00:00,0,0,0,0,426,324,14,10143,True,https://pbs.twimg.com/media/ExSiLY0UUAEdv_3.jpg,en,Tonight’s new recipe; red chicken curry... I’m a little late to Covid cooking party but I’ve been cooking since January and LOVING it! https://t.co/40LlyTBz2V,Thursday,3,1
1374902089260797958,2021-03-25 01:52:57+00:00,71,0,0,0,195,1053,0,770,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374902082608758791,2021-03-25 01:52:55+00:00,71,0,0,0,87,1189,0,18332,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374902069950177284,2021-03-25 01:52:52+00:00,71,0,0,0,185,946,2,8265,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374902063335927808,2021-03-25 01:52:51+00:00,1,2,0,0,6,4,1,10,True,https://pbs.twimg.com/media/ExSiI5PWUAM0TJ-.jpg,en,"Because we are going to be supplying food to people in our community this summer, we figured it would be important to get the covid vaccine. We got our first round of covid shots today! #victoryfarms #gardening #farming #publichealth #healthandsafety #covid_19 #covidvacccine https://t.co/DMrIzXrEMK",Thursday,3,1
1374902042607554561,2021-03-25 01:52:46+00:00,73,0,0,0,61,406,0,628,True,https://pbs.twimg.com/media/ExN_0GTVgAIsGy6.jpg,en,"RT @Banker_Sadhu: Too late but Bankers r now officially Covid Warriors. 
Thanks @DFS_India https://t.co/bikGBQxgyM",Thursday,3,1
1374902024584654849,2021-03-25 01:52:41+00:00,58,0,0,0,3445,904,7,47347,True,https://pbs.twimg.com/media/ExRP6UfW8AIc6Kv.jpg,en,"RT @HunterScottXXX: I know I need to lose my covid weight, but damn it still fits! https://t.co/tZIOPBRcPi",Thursday,3,1
1374902008604356614,2021-03-25 01:52:37+00:00,0,0,0,0,70,784,3,1292,True,https://pbs.twimg.com/media/ExSiFtNUYAM5X9d.jpg,en,@GlobalOkanagan No shit ..new study my ass. Been going on the whole time. Unfortunately the news media is paid off to only say certain things.  And instead chose to fear monger a bullshit Plandemic. When real things like this are actually happening!!! Covid=scamdemic https://t.co/X1tXxt8Z4h,Thursday,3,1
1374901999032954882,2021-03-25 01:52:35+00:00,0,1,0,0,2411,36,12,7546,True,https://pbs.twimg.com/media/ExSh22nU8AUppnf.jpg,en,"""We are one with Earth.""

This year #Earthhour in light of the COVID-19 pandemic, we encourage all individuals to take part online. Join us on March 27 at 7PM (Philippine time / GMT +8). We have our reigning queens of Miss Earth.

See you! https://t.co/JcSKdvORMl",Thursday,3,1
1374901971597979648,2021-03-25 01:52:29+00:00,54,0,0,0,6703,5409,130,158050,True,https://pbs.twimg.com/media/ExR79sEUYAQfNae.jpg,en,"RT @paul_lander: #VaccineFreebiesForMAGAs

Texas flag Covid mask and Speedo combo. https://t.co/io3H2LNHhy",Thursday,3,1
1374901968146161665,2021-03-25 01:52:28+00:00,3,0,0,0,98,120,0,21,True,https://pbs.twimg.com/media/ExSiDHBVcAUOT9i.jpg,en,"We were all fighting for our lives when covid 19 broke out last year, now the rest of the world is getting vaccines yet we are still fighting for our lives among bullets trying to overthrow military regime.
SILENCE REVOLUTION 
#WhatsHappeningInMyanmar
#Mar24SilenceStrike https://t.co/Q372kewzRM",Thursday,3,1
1374901963339530242,2021-03-25 01:52:27+00:00,2,0,0,0,79,197,0,856,True,https://pbs.twimg.com/media/ExRf4eVXIAki1M7.jpg,en,RT @Callie643: 2nd Covid shot was wicked ..... but I’m feeling great today.... glad it’s over and I’m ready to play🤗 https://t.co/Qdbq63cABn,Thursday,3,1
1374901956687273987,2021-03-25 01:52:25+00:00,1,0,0,0,114,50,0,23350,True,https://pbs.twimg.com/media/ExSiCXpVIAUF92l.jpg,en,"Myanmar in 2020 vs Myanmar in 2021
Covid_19 is still here but the junta'SAC is more dangerous than Covid-19.
They killed more people than Covid-19.
#WhatsHappeningInMyanmar
#Mar25Coup https://t.co/o1o9zaoGqs https://t.co/vYH93SdjkQ",Thursday,3,1
1374901955915513864,2021-03-25 01:52:25+00:00,0,0,0,0,141,2,1,53346,True,https://pbs.twimg.com/media/ExSaqSnU8AASULs.jpg,en,0w0  NOW: House session begins eawwy today aftew 2 days of suspension amid da COVID-19 suwge in Metwo Maniwa. | via ㅇㅅㅇ https://t.co/7jkizP2LwF,Thursday,3,1
1374901940757262345,2021-03-25 01:52:21+00:00,0,0,0,0,14,29,0,81,True,https://pbs.twimg.com/media/ExSiBirU4AETNyk.jpg,en,"My college assignments be the straight jacket, and I'll still be procrastinating in the closet instead of getting out.

Also if you listen to @DPRIAN_  don't worry hon you don't have COVID https://t.co/GpxaHhzuxs",Thursday,3,1
1374901908318552068,2021-03-25 01:52:14+00:00,0,0,1,0,708,952,41,12194,True,https://pbs.twimg.com/media/ExSh4-aVEAE3ZWG.jpg,en,"Wednesday #COVID19 update for Yuba-Sutter (2/3)

YS Last 7 days:
2 New Hospitalizations / 1 Fatalities
Yuba New Cases 34 / Case Rate per 100k:  6.1
Sutter New Cases 59 / Case Rate per 100k:  8.0

Yuba-Sutter COVID-19 dashboard &amp; vaccine info
https://t.co/ro0ShxDoex https://t.co/G97Ng2x75G",Thursday,3,1
1374901904426201090,2021-03-25 01:52:13+00:00,0,0,0,0,12895,52,23,223,True,https://pbs.twimg.com/media/ExSh_b4U8AMnD8k.jpg,en,Defending his reliance on former military officials to solve Covid situation in the country could do more harm than solution. We’re doomed! https://t.co/5z52nMopFT,Thursday,3,1
1374901884910194692,2021-03-25 01:52:08+00:00,72,0,0,0,23,92,2,4189,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901863158411266,2021-03-25 01:52:03+00:00,0,0,0,0,2040,2925,9,67032,True,https://pbs.twimg.com/media/ExSh9VrVcAIN9-F.jpg,en,AstraZeneca COVID-19 vaccine 76% effective in updated U.S. trial results https://t.co/P1NMJk95P8 https://t.co/55XkrHCvEw,Thursday,3,1
1374901861900288001,2021-03-25 01:52:02+00:00,0,1,0,0,3532,1693,13,5175,True,https://pbs.twimg.com/media/ExSh830WgAMVF0L.jpg,en,⚠️ INFORME COVID-19 https://t.co/63EQ1d9Sh7,Thursday,3,1
1374901861787000836,2021-03-25 01:52:02+00:00,72,0,0,0,1784,1762,88,88101,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901858406260738,2021-03-25 01:52:02+00:00,1,7,2,2,3435717,406,4320,766749,True,https://pbs.twimg.com/media/ExSh4FoUUAIlMAD.jpg,en,"The Supreme Court will hold at 10 am special en banc for the official retirement ceremony of Chief Justice Diosdado Peralta. These in-person events have ruffled feathers in the Court, insiders say, as COVID-19 cases rise. Yesterday, cases in the Court reached 61. | via @lianbuan https://t.co/lAynAmgeT8",Thursday,3,1
1374901855982125056,2021-03-25 01:52:01+00:00,0,0,0,0,6826,873,154,9438,True,https://pbs.twimg.com/media/ExSh842XEAUPp_u.jpg,en,STUDY: No significant association between recent anticancer therapy and COVID-19 hospitalization or mortality among patients with gynecologic cancers and COVID-19. https://t.co/cKpgbw8ZEN #SGOmtg https://t.co/qKvMbGzFAG,Thursday,3,1
1374901854518312963,2021-03-25 01:52:01+00:00,21,0,0,0,35,60,0,502,True,https://pbs.twimg.com/media/ExQo0VLXIAc82aF.jpg,en,RT @nsgov: Five New Cases of COVID-19 https://t.co/jUqqyZivmo https://t.co/RNrHxglxaH,Thursday,3,1
1374901851586433027,2021-03-25 01:52:00+00:00,72,0,0,0,274,829,1,6035,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901848004562944,2021-03-25 01:51:59+00:00,13,0,0,0,4465,4838,75,148289,True,https://pbs.twimg.com/media/ExRclIUXMAICYa4.jpg,en,"RT @HPrahy: Best in Covid. 

https://t.co/Kwa3LPHbZz Vain. https://t.co/hSWWpGgHrH",Thursday,3,1
1374901846133858304,2021-03-25 01:51:59+00:00,72,0,0,0,37,61,1,1598,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901843407597569,2021-03-25 01:51:58+00:00,59,0,0,0,776,636,21,501740,True,https://pbs.twimg.com/media/ExNqF0rWYAEkKan.jpg,en,RT @Jerry_d_Ras: look like Jordan ketch Covid to rawseklaaat!!!! 🤣🤣🤣🤣🤣🤣 https://t.co/4EeKoGOzqT,Thursday,3,1
1374901840719011845,2021-03-25 01:51:57+00:00,72,0,0,0,63,412,1,2448,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901838579896324,2021-03-25 01:51:57+00:00,72,0,0,0,307,762,0,1871,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901817318985733,2021-03-25 01:51:52+00:00,0,0,0,0,4123,71,19,13692,True,https://pbs.twimg.com/media/ExSh6RoXMAErMle.jpg,en,⚠️ INFORME COVID-19 https://t.co/Xv8wSooh6F,Thursday,3,1
1374901811849662467,2021-03-25 01:51:51+00:00,0,6,0,2,2885,980,66,29631,True,https://pbs.twimg.com/media/ExSh6KeWEAcC0YW.jpg,en,Does anyone else notice the hypocrisy of the top non-COVID compiler for the City of Cleveland who discouraged employees to be tested for COVID complaining about a business encouraging people to get vaccinated? https://t.co/IZdbrugFao,Thursday,3,1
1374901810050252800,2021-03-25 01:51:50+00:00,1,3,0,0,132,403,0,5996,True,https://pbs.twimg.com/media/ExSh3vTWQAE9iRQ.jpg,en,"Dr. Rachel Levine is America's new assistant secretary of health.

Imagine getting health advice from a mental patient let alone someone that let elderly die of COVID in assisted living facilities. https://t.co/boDylfueIC",Thursday,3,1
1374901790660034561,2021-03-25 01:51:45+00:00,72,0,0,0,260,537,5,62617,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901769151643653,2021-03-25 01:51:40+00:00,0,0,0,0,25,60,0,8145,True,https://pbs.twimg.com/media/ExSh3E-WgAIqD5r.jpg,en,"The CDC visit to China to find the origin of COVID-19 was a waste of U.S. taxpayers money. Instead of finding evidence that would place China at fault for the pandemic. China flip-flop it and convince the CDC that the virus started here in America
https://t.co/hBIrRAsvtt https://t.co/HoLoznEMfS",Thursday,3,1
1374901761610182658,2021-03-25 01:51:39+00:00,1,0,0,0,5696,5585,155,309753,True,https://pbs.twimg.com/media/ExSh3bcUcAQP9pv.jpg,en,COVID‐19 Mortality among Kidney Transplant Candidates is strongly associated with Social Determinants of Health - Wiley: The COVID‐19 pandemic has affected all portions of the global population. However many factors have… https://t.co/UlAKVvSmbh #malysia #guesposts #malysianews https://t.co/e36Y3yZYTb,Thursday,3,1
1374901753804562433,2021-03-25 01:51:37+00:00,1,0,0,0,5696,5585,155,309753,True,https://pbs.twimg.com/media/ExSh2-iU8AUVMsD.jpg,en,"Persistent neurologic symptoms and cognitive dysfunction in non‐hospitalized Covid‐19 “long haulers” - Wiley: Objective Most SARS‐CoV‐2‐infected individuals never require hospitalization. However, some develop prolonged… https://t.co/7XPdNAW6Ks #malysia #guesposts #malysianews https://t.co/GmrsuLGsWg",Thursday,3,1
1374901751866748932,2021-03-25 01:51:36+00:00,0,1,1,0,135,302,1,1805,True,https://pbs.twimg.com/media/ExSh200UcAMWfEk.jpg,en,"Mizoram on Thursday reported two new COVID-19 cases, pushing the coronavirus caseload in the state to 4,454, an official said.

The two new cases were reported from Aizawl district, he said.

@ZoramthangaCM @dipr_mizoram https://t.co/ItFtx6iiUI",Thursday,3,1
1374901747563565060,2021-03-25 01:51:35+00:00,72,0,0,0,353,603,29,202998,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901747500556291,2021-03-25 01:51:35+00:00,1,0,0,0,5696,5585,155,309753,True,https://pbs.twimg.com/media/ExSh2myUUAAbLkJ.jpg,en,"Covid ‘vaccine hesitancy’ in England and Wales is being overcome, study finds - The Guardian: More than 80% of people who were reluctant to accept a jab in December have changed their mind https://t.co/N3zfU5aDXK #malysia #guesposts #malysianews https://t.co/2mRUB3F2jd",Thursday,3,1
1374901738113617920,2021-03-25 01:51:33+00:00,0,0,0,0,91,129,0,3617,True,https://pbs.twimg.com/media/ExSh2DkUcAgsVCe.jpg,en,How gyms are luring back members following COVID closures and Peloton's rise https://t.co/xflktaSqJ4 https://t.co/p3VofCkAFu,Thursday,3,1
1374901738029809664,2021-03-25 01:51:33+00:00,0,1,0,0,28604,1051,502,120666,True,https://pbs.twimg.com/media/ExSh2CSVEAEaoaR.jpg,en,Confirmed COVID-19 case at Longue Sault Public School in Long Sault https://t.co/MPhsHGVu7o https://t.co/wKGXlNzJEt,Thursday,3,1
1374901737358721029,2021-03-25 01:51:33+00:00,72,0,0,0,4920,5408,49,89638,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901733671903233,2021-03-25 01:51:32+00:00,2,1,0,0,2787,2632,90,22513,True,https://pbs.twimg.com/media/ExSfpscVcAIkyLB.jpg,en,The seven-day average for South Vancouver Island is up to 13.3 new cases of #COVID19 a day. Central Island is holding steady at 12.6 cases a day. North Island is down to 1.9 new cases a day. 14 Islanders are in hospital with Covid (2 ICU).  https://t.co/le3hzHpH6S #COVID19BC https://t.co/VeDzcdw7FN,Thursday,3,1
1374901722678751235,2021-03-25 01:51:29+00:00,3,4,1,0,7100,390,211,10813,True,https://pbs.twimg.com/media/ExSh1CfWEAMk2BD.jpg,en,"Who will suffer and be hospitalized when cases go up?  The unvaccinated.

Who are the unvaccinated? Look at the very low percent of black residents of philly who have received one shot of the vaccine.

Cases really matter right now.

https://t.co/aDUlKCGSo8 https://t.co/id9PZarSXZ",Thursday,3,1
1374901721768603650,2021-03-25 01:51:29+00:00,72,0,0,0,148,215,2,30279,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901709613395969,2021-03-25 01:51:26+00:00,72,0,0,0,1002,5,16,10691,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901704227950592,2021-03-25 01:51:25+00:00,72,0,0,0,28,79,0,2458,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901677761814528,2021-03-25 01:51:19+00:00,0,0,0,0,312,904,2,1282,True,https://pbs.twimg.com/media/ExSdnprVoAAho83.jpg,en,"AUWU, your automated @AUWU_Mobot has not known  **SHIT FROM CLAY**  on the subject of Mutual Obligation for the last six months.

Just refer people to @ACOSS, @EJ_Australia  (or even THE GOVT???) :

https://t.co/0thXnfw7ps

https://t.co/K9ycYjNHGv

https://t.co/rLDVmpaJS8 https://t.co/TOwzBQGQG7",Thursday,3,1
1374901658610700289,2021-03-25 01:51:14+00:00,72,0,0,0,2388,601,70,256315,True,https://pbs.twimg.com/media/ExShlHAXEAM_t0a.jpg,en,RT @Reuters: Canada adds blood clot warning to AstraZeneca's COVID-19 vaccine https://t.co/ybP5qSv8aA https://t.co/s6lbpPvgW6,Thursday,3,1
1374901653468549122,2021-03-25 01:51:13+00:00,0,0,0,0,9,60,0,1154,True,https://pbs.twimg.com/media/ExShvhYW8AoWEQ1.jpg,en,"132,198 Americans have died because of Joe Biden. #BidenDeathCount #Covid19 #CoronaVirus #covid_2019 #Covid_19 #Covid #Covid19Pandemic #CoronaVirusPandemic #Corona #JoeBiden #Biden #Bidenisnotmypresident #BidenRegret #JoeBidenIsNotMyPresident #DemocratsAreDestroyingAmerica https://t.co/pOWWJwtLhJ",Thursday,3,1
1374901652038291458,2021-03-25 01:51:12+00:00,1034,0,0,0,76,484,0,5605,True,https://pbs.twimg.com/media/ExLOB9XVgAUlxN4.jpg,en,RT @JadeJayden4Real: I Miss Going On Vacations 😍 I’m Due For One.... So Over Covid 😤 https://t.co/E58xEKMFcd,Thursday,3,1
1374901646858149888,2021-03-25 01:51:11+00:00,1,0,0,0,457,4725,139,22587,True,https://pbs.twimg.com/media/ExSK1ERWEAwUV1X.jpg,en,RT @nzherald: 'One last kiss': Grief-struck MIQ guest seeks exemption to see late mum   https://t.co/E4j3R1sqe1 https://t.co/xir5J3LTif,Thursday,3,1
1374901642412314626,2021-03-25 01:51:10+00:00,0,0,0,0,1161,753,6,28024,True,https://pbs.twimg.com/media/ExShwOdWEAQ64lM.jpg,en,"WALES.  Public Health Wales.

3 more deaths. Number of suspected COVID-19 deaths* reported to PHW. Announced on WEDNESDAY.

#coronavirus disease 2019 (COVID-19) #COVID19   #Wales https://t.co/QCY1taVm6C",Thursday,3,1
